Print_Date,Emancipation_Date_Start,Site,Emancipation_Date_End,Breed,Species_,SpayNeutered,Stage_,Photo,Location_,Sort_By,Intake_Date_From,Review_Date_From,Intake_Date_To,Review_Date_To,Pre_Altered,Show_Photo,Video
"Thursday, October 16, 2025",All,All,All,All,All,All,All,All,All,SubLocation - Alphabetical,All,All,All,All,Y,No,All

Location_1,AVG_LOS,Distinct_Animals,AnimalNumber,AnimalName,AnimalType,PrimaryBreed,Age,Color,Declawed,PreAltered,IntakeType,Sex,Stage,Location,ARN,ChipNumber,Species,SecondaryBreed,DateOfBirth,ColorPattern,EmancipationDate,SpayedNeutered,IntakeDateTime,LOSInDays,StageChangeReason,SubLocation,AnimalWeight,Danger,DangerType,NumberOfPictures,Videos,HoldReason,HorForName,HoldStartDate,HoldPlacedBy,Total_Animals
  If The Fur Fits,Avg. LOS: 72,37,A0058862316,Rodrigo,Cat,Domestic Longhair,5y 3m 8d,Grey/,N,Y,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004194164,Cat,,7/8/2020 12:00:00 AM,Tabby/,,Y,7/8/2025 9:02 AM,100.10,,Medical,13.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058901767,Fritz,Cat,Domestic Shorthair,4m 14d,Black/,N,N,Stray/No Hold,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004199355,Cat,Mix,6/2/2025 12:00:00 AM,,,Y,7/14/2025 8:53 AM,94.20,ITFF MEDICAL,Medical,3.60 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058901783,Edgar Allen Poe,Cat,Domestic Shorthair,4m 14d,Black/,N,N,Stray/No Hold,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004240751,Cat,Mix,6/2/2025 12:00:00 AM,,,Y,7/14/2025 8:53 AM,94.20,ITFF MEDICAL,Medical,4.00 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058901787,Beatrix Potter,Cat,Domestic Shorthair,4m 14d,Black/Orange,N,N,Stray/No Hold,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004216277,Cat,Mix,6/2/2025 12:00:00 AM,Tortoiseshell/,,Y,7/14/2025 8:53 AM,94.20,ITFF MEDICAL,Medical,3.60 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058901794,Starry,Cat,Domestic Shorthair,4m 14d,Black/,N,N,Stray/No Hold,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004241061,Cat,Mix,6/2/2025 12:00:00 AM,,,Y,7/14/2025 8:53 AM,94.20,ITFF MEDICAL,Medical,3.80 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058902147,Puddin Pot Pie,Cat,Domestic Shorthair,6y 3m 2d,White/Black/Orange,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004226958,Cat,,7/14/2019 12:00:00 AM,Calico/,,Y,7/14/2025 9:48 AM,94.10,,Medical,11.30 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058909086,Rockford,Cat,Domestic Shorthair,2y 3m 1d,Brown/White,N,N,Stray/Field,M,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,941010004225847,Cat,,7/15/2023 12:00:00 AM,Tabby/,,Y,7/15/2025 8:56 AM,93.20,NEEDS DENTAL SCHEDULED,Medical,6.80 pound,No,,2,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058941158,Finn,Cat,Domestic Shorthair,2m 29d,Brown/,N,N,Owner/Guardian Surrender/Field,M,In If the Fur Fits - Medical,If The Fur Fits,Percy,941010004568784,Cat,Mix,7/17/2025 12:00:00 AM,Tabby/,,Y,7/19/2025 11:55 AM,89.00,,Medical,2.50 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058948741,Mint Ting A Ling,Cat,Domestic Shorthair,7y 2m 25d,Black/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - FIELD!,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004126169,Cat,,7/21/2018 12:00:00 AM,,,Y,7/21/2025 11:35 AM,87.00,NEEDS DENTAL SCHEDULED,Medical,11.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058981285,Livia,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",9y 3m 8d,Black/White,N,N,Transfer In/Buffalo City Animal Shelter,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004534231,Dog,Mix,7/8/2016 12:00:00 AM,,,Y,7/25/2025 1:34 PM,83.00,,Medical,55.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058999695,Mac & Cheese,Cat,Domestic Shorthair,2m 25d,Orange/Brown,N,N,Stray/Abandoned/Dumped Off at SPCA,F,In If the Fur Fits - Medical,If The Fur Fits,Macaroni,941010004789367,Cat,Mix,7/21/2025 12:00:00 AM,Tabby/,,Y,7/28/2025 8:10 AM,80.20,Ready for adoption,Medical,2.50 pound,No,,0,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059007995,Bandit,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",9y 2m 16d,Tan/,N,Y,Transfer In/SPCA - Other Counties,M,In If the Fur Fits - Medical,If The Fur Fits,,900263003998415,Dog,Mix,7/30/2016 12:00:00 AM,,,Y,8/1/2025 2:47 PM,75.90,,Medical,13.00 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059007997,Max,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",8y 2m 16d,Tan/,N,Y,Transfer In/SPCA - Other Counties,M,In If the Fur Fits - Medical,If The Fur Fits,,900263003998188,Dog,Mix,7/30/2017 12:00:00 AM,,,Y,8/1/2025 2:47 PM,75.90,,Medical,18.80 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059019080,Stewart,Cat,Snowshoe,3m 6d,Cream/Chocolate,N,N,Stray/No Hold,M,In Foster to Adopt,If The Fur Fits,,941010004486674,Cat,Mix,7/10/2025 12:00:00 AM,Point/,,Y,7/31/2025 1:39 PM,77.00,ADOPTED,Medical,2.50 pound,No,,0,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059111689,Mo,Cat,Domestic Shorthair,11y 2m 2d,Brown/White,F,Y,Stray/Abandoned/Dumped Off at SPCA,F,In If the Fur Fits - Medical,If The Fur Fits,,0A14195A16,Cat,,8/14/2014 12:00:00 AM,Tabby/,,Y,8/14/2025 2:59 PM,62.90,,Medical,14.70 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059188017,Clover,Cat,Domestic Shorthair,3m 2d,Black/White,N,N,Stray/No Hold,F,In If the Fur Fits - Medical,If The Fur Fits,Spiral,941010004513867,Cat,,7/14/2025 12:00:00 AM,Tuxedo/,,Y,8/18/2025 1:07 PM,59.00,medically cleared ITFF,Medical,3.50 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059235297,Fritz,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",2y 29d,Black/Brown,N,N,Stray/OTC,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004484397,Dog,Mix,9/17/2023 12:00:00 AM,,,Y,8/25/2025 2:20 PM,51.90,dental recheck,Medical,16.50 pound,No,,0,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059305509,Bangkok,Cat,Domestic Longhair,3y 1m 11d,Orange/Black,N,Y,Seized/Abandoned,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004558749,Cat,,9/5/2022 12:00:00 AM,Tortoiseshell/,,Y,9/5/2025 2:36 PM,40.90,,Medical,7.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059320073,Zeus,Cat,Domestic Longhair,2y 1m 8d,White/Black,N,N,Seized/Abandoned,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004622027,Cat,,9/8/2023 12:00:00 AM,,,Y,9/8/2025 3:24 PM,37.90,,Medical,8.50 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059343196,Perdue,Cat,Domestic Shorthair,8y 1m 5d,Black/White,N,N,Transfer In/ACO or DCO in County,M,In If the Fur Fits - Medical,If The Fur Fits,OREO,982126052324229,Cat,,9/11/2017 12:00:00 AM,,,Y,9/11/2025 2:45 PM,34.90,DENTAL NEEDED,Medical,10.75 pound,No,,2,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059363883,Leo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",2y 1m 5d,Black/Tan,N,N,Transfer In/Buffalo City Animal Shelter,M,In If the Fur Fits - Medical,If The Fur Fits,A0059309059,941010004513757,Dog,Mix,9/11/2023 12:00:00 AM,,,Y,9/15/2025 2:57 PM,30.90,dental surgery,Medical,61.25 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059363924,Chip,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",5y 2m 11d,Brown/Black,N,N,Transfer In/Buffalo City Animal Shelter,M,In If the Fur Fits - Medical,If The Fur Fits,A0059026815,941010004588778,Dog,Mix,8/5/2020 12:00:00 AM,Tricolor/,,Y,9/15/2025 2:57 PM,30.90,needs dental,Medical,55.00 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059363972,Toad,Dog,"Poodle, Miniature",2y 1m 1d,Black/,N,N,Transfer In/Buffalo City Animal Shelter,M,In If the Fur Fits - Medical,If The Fur Fits,A0059346855,941010004520578,Dog,Mix,9/15/2023 12:00:00 AM,,,Y,9/15/2025 2:57 PM,30.90,,Medical,16.50 pound,No,,0,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059397960,Annie,Cat,Domestic Shorthair,13y 26d,Blond/White,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,941010004629580,Cat,,9/20/2012 12:00:00 AM,,,Y,9/25/2025 1:08 PM,21.00,,Medical,12.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059442835,Ivy,Cat,Domestic Shorthair,10m 19d,Orange/White,N,N,Stray/OTC,F,In If the Fur Fits - Medical,If The Fur Fits,IVY,941010004757339,Cat,,11/27/2024 12:00:00 AM,Tabby/,,N,9/27/2025 12:07 PM,19.00,NEEDS SUTURES OUT/ON MEDS,Medical,6.25 pound,No,,1,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059450878,Isabelle,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",2y 17d,Tan/White,N,N,Transfer In/ACO or DCO in County,F,In If the Fur Fits - Medical,If The Fur Fits,,981020041671340,Dog,Mix,9/29/2023 12:00:00 AM,,,N,10/3/2025 10:09 AM,13.10,,Medical,48.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0032144299,Thor,Dog,"Collie, Rough",9y 9m 3d,Tan/Brown,N,U,Seized/Protective Custody,M,In If the Fur Fits - Medical,If The Fur Fits,,982000406860098,Dog,Mix,1/13/2016 12:00:00 AM,,,Y,6/9/2025 12:38 PM,129.00,,Medical,34.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058764550,Karma,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",2y 3m 23d,Brindle/,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,In If the Fur Fits - Medical,If The Fur Fits,,941010004207981,Dog,Mix,6/23/2023 12:00:00 AM,,,Y,6/23/2025 11:55 AM,115.00,,Medical,122.00 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058767718,Magnolia,Cat,Domestic Shorthair,9y 5m 15d,Grey/White,N,Y,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Medical,If The Fur Fits,,981020023804046,Cat,,5/1/2016 12:00:00 AM,Calico/,,Y,6/23/2025 3:36 PM,114.90,ITFF (dental needed),Medical,10.00 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059368549,Irina,Dog,Siberian Husky,1y 0d,Red/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In If the Fur Fits - Trial,If The Fur Fits,,941010004770290,Dog,Mix,10/16/2024 12:00:00 AM,,,Y,9/26/2025 9:39 AM,20.10,,Trial,39.80 pound,No,,3,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0059436906,Kane,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",11m 27d,Tan/White,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,In If the Fur Fits - Trial,If The Fur Fits,,941010004766506,Dog,Mix,10/19/2024 12:00:00 AM,,,Y,9/30/2025 11:03 AM,16.00,,Trial,48.80 pound,No,,0,No,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0054561511,Noble,Dog,Boerboel,5y 11m 8d,Brown/,N,Y,Return/Owned More than 30 Days - OTC!,F,In If the Fur Fits - Trial,If The Fur Fits,,941010001404794,Dog,Mix,11/8/2019 12:00:00 AM,,,Y,9/18/2025 8:45 AM,28.20,,Trial,97.00 pound,No,,3,Yes,,,,,457
  If The Fur Fits,Avg. LOS: 72,37,A0058212975,Gilbert,Other,Florida White,6m 17d,White/,N,N,Owner/Guardian Surrender/Born in Care,M,In If the Fur Fits - Trial,If The Fur Fits,Bunny 2,941010004785643,Rabbit,Satin,3/29/2025 12:00:00 AM,,,Y,3/30/2025 10:06 AM,200.10,,Trial,4.75 pound,No,,0,No,,,,,457
  Lipsey Clinic - Cat Recovery,Avg. LOS: 13,4,A0059553403,Sparkles Crayton,Dog,"Terrier, Pit Bull",2y 10d,Grey/,N,N,Clinic/Outreach,F,Clinic Animal,Lipsey Clinic - Cat Recovery,,,Dog,Mix,10/6/2023 12:00:00 AM,,,N,10/6/2025 8:12 PM,9.70,,01,,No,,0,No,,,,,457
  Lipsey Clinic - Cat Recovery,Avg. LOS: 13,4,A0059553409,Mommy Cat Simon,Cat,Domestic Shorthair,1y 10d,Black/,N,N,Clinic/Outreach,F,Clinic Animal,Lipsey Clinic - Cat Recovery,,,Cat,Mix,10/6/2024 12:00:00 AM,,,N,10/6/2025 8:17 PM,9.70,,02,,No,,0,No,,,,,457
  Lipsey Clinic - Cat Recovery,Avg. LOS: 13,4,A0059553411,Baby Cat Simon,Cat,Domestic Shorthair,3m 10d,Black/,N,N,Clinic/Outreach,M,Clinic Animal,Lipsey Clinic - Cat Recovery,,,Cat,Mix,7/6/2025 12:00:00 AM,,,N,10/6/2025 8:17 PM,9.70,,02,,No,,0,No,,,,,457
  Lipsey Clinic - Cat Recovery,Avg. LOS: 13,4,A0059419659,Chico Wright,Cat,Domestic Shorthair,4y 22d,Grey/White/Black,,N,Clinic/Outreach,M,Clinic Animal,Lipsey Clinic - Cat Recovery,,,Cat,Mix,9/24/2021 12:00:00 AM,Tabby/,,N,9/24/2025 8:09 AM,22.20,,07,,No,,0,No,,,,,457
"  Multi-Animal Holding, Room 227",Avg. LOS: 111,1,A0058795591,Justin,Other,Satin,4m 26d,Brown/Orange,N,N,Stray/OTC,M,Hold - Surgery,"Multi-Animal Holding, Room 227",,,Rabbit,Mix,5/20/2025 12:00:00 AM,Tortoiseshell/,,N,6/27/2025 9:11 AM,111.10,,Mammal 1,4.00 pound,No,,0,No,,,,,457
"  Multi-Animal Holding, Room 229",Avg. LOS: 74,5,A0058213031,Heather,Other,Florida White,6m 17d,White/,N,N,Owner/Guardian Surrender/Born in Care,F,Available,"Multi-Animal Holding, Room 229",,941010004733830,Rabbit,Satin,3/29/2025 12:00:00 AM,,,Y,3/30/2025 10:17 AM,200.10,,Rabbitat 1,5.40 pound,No,,2,No,,,,,457
"  Multi-Animal Holding, Room 229",Avg. LOS: 74,5,A0059569816,Asgard,Other,Flemish Giant,3y 7d,Black/,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,Hold - Surgery,"Multi-Animal Holding, Room 229",,,Rabbit,,10/9/2022 12:00:00 AM,,,N,10/16/2025 11:07 AM,0.00,,Rabbitat 1,9.75 pound,No,,1,No,,,,,457
"  Multi-Animal Holding, Room 229",Avg. LOS: 74,5,A0058764920,Leonardo,Other,Satin,1y 3m 23d,Brown/,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,Available,"Multi-Animal Holding, Room 229",,941010004756659,Rabbit,American,6/23/2024 12:00:00 AM,Agouti/,,Y,6/23/2025 12:28 PM,115.00,,Rabbitat 2,6.75 pound,No,,3,No,,,,,457
"  Multi-Animal Holding, Room 229",Avg. LOS: 74,5,A0059387607,Alex,Cat,Domestic Shorthair,13y 28d,Brown/,N,U,Seized/Hospital,F,Hold - Doc,"Multi-Animal Holding, Room 229",,985170001323461,Cat,,9/18/2012 12:00:00 AM,Tabby/,,Y,9/18/2025 2:45 PM,27.90,THEN - HOLD SAFE FOSTER,Room 1,8.00 pound,No,,1,No,,,,,457
"  Multi-Animal Holding, Room 229",Avg. LOS: 74,5,A0059387626,Max,Cat,Domestic Shorthair,13y 28d,Black/,N,N,Seized/Hospital,M,Hold - Doc,"Multi-Animal Holding, Room 229",,,Cat,,9/18/2012 12:00:00 AM,Tabby/,,Y,9/18/2025 2:45 PM,27.90,,Room 1,18.00 pound,No,,2,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059606700,Mr. Pumpkin,Cat,Domestic Shorthair,4m 16d,Orange/,N,N,Stray/No Hold,M,Hold - Offsite,Offsite Adoptions,,941010004128059,Cat,Mix,5/31/2025 12:00:00 AM,Tabby/,,Y,10/15/2025 11:19 AM,1.00,,Petco Amherst,6.75 pound,No,,0,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0058955704,Gia,Other,Guinea Pig,N/A,White/Black/Tan,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Available,Offsite Adoptions,32,,Rodent,,,Tricolor/,,N,7/22/2025 11:25 AM,86.00,,Petsmart Amherst,7.70 ounce,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0058955721,Gemma,Other,Guinea Pig,N/A,Tan/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,F,Available,Offsite Adoptions,g pig 36,,Rodent,,,Tricolor/,,Y,7/22/2025 11:25 AM,86.00,,Petsmart Amherst,1.20 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059257702,Gilmour,Cat,Domestic Shorthair,2m 29d,Grey/,N,N,Stray/No Hold,M,Available,Offsite Adoptions,,941010004488768,Cat,Mix,7/17/2025 12:00:00 AM,Tabby/,,Y,8/28/2025 1:37 PM,49.00,,Petsmart Amherst,3.50 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059257722,Clapton,Cat,Domestic Shorthair,2m 29d,Black/White,N,N,Stray/No Hold,M,Available,Offsite Adoptions,,941010004535627,Cat,Mix,7/17/2025 12:00:00 AM,,,Y,8/28/2025 1:37 PM,49.00,,Petsmart Amherst,3.50 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059543337,Zoomy,Cat,Domestic Shorthair,4m 25d,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - FIELD!,M,Available,Offsite Adoptions,,941010004538522,Cat,Mix,5/21/2025 12:00:00 AM,,,Y,10/4/2025 4:15 PM,11.80,,Petsmart Amherst,5.40 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059032246,Fig,Cat,Domestic Shorthair,2m 19d,Black/,N,N,Stray/No Hold,M,Available,Offsite Adoptions,Danny,941010004516096,Cat,Mix,7/27/2025 12:00:00 AM,,,Y,8/2/2025 12:00 PM,75.00,,Petsmart Clarence,3.00 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059444842,Sprite,Cat,Domestic Shorthair,3y 14d,Black/Orange,N,N,Stray/OTC,F,Available,Offsite Adoptions,SPACKLE,941010004785190,Cat,Mix,10/2/2022 12:00:00 AM,Tortoiseshell/,,Y,10/2/2025 11:46 AM,14.00,,Petsmart Clarence,,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059215018,Larry,Cat,Domestic Shorthair,2m 26d,Tan/White,N,Y,Return/Owned 30 Days or Less - OTC!,M,Available,Offsite Adoptions,,941010004636817,Cat,Mix,7/20/2025 12:00:00 AM,Tabby/,,Y,10/15/2025 11:07 AM,1.00,,Petsmart Orchard Pk,3.50 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059388938,Frankie,Cat,Domestic Shorthair,2m 9d,Black/,N,N,Stray/No Hold,M,Hold - Offsite,Offsite Adoptions,,941010004769500,Cat,Mix,8/7/2025 12:00:00 AM,,,Y,9/18/2025 4:03 PM,27.80,,Petsmart Orchard Pk,2.00 pound,No,,1,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059388949,Marvin,Cat,Domestic Shorthair,2m 9d,Grey/White,N,N,Stray/No Hold,M,Hold - Offsite,Offsite Adoptions,,941010004717291,Cat,Mix,8/7/2025 12:00:00 AM,,,Y,9/18/2025 4:03 PM,27.80,,Petsmart Orchard Pk,2.75 pound,No,,1,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059048793,Marmalade,Cat,Domestic Shorthair,2m 17d,Orange/,N,N,Stray/No Hold,M,Hold - Adopted!,Offsite Adoptions,,941010004493036,Cat,Mix,7/29/2025 12:00:00 AM,Tabby/,,Y,8/5/2025 1:24 PM,72.00,,PetSuppliesPlus OP,2.50 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059222757,Henry,Cat,Domestic Longhair,2m 20d,Black/,N,N,Stray/Field,M,Available,Offsite Adoptions,,941010005003288,Cat,Mix,7/26/2025 12:00:00 AM,,,Y,8/22/2025 4:15 PM,54.80,,PetSuppliesPlus OP,3.00 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059222758,Leland,Cat,Domestic Shorthair,2m 20d,Black/,N,N,Stray/Field,M,Available,Offsite Adoptions,,941010004694887,Cat,Mix,7/26/2025 12:00:00 AM,,,Y,8/22/2025 4:15 PM,54.80,,PetSuppliesPlus OP,3.25 pound,No,,3,No,,,,,457
  Offsite Adoptions,Avg. LOS: 41,15,A0059606809,Charlize,Cat,Domestic Shorthair,2m 10d,Brown/,N,N,Stray/No Hold,F,Hold - Offsite,Offsite Adoptions,,941010004062336,Cat,Mix,8/6/2025 12:00:00 AM,Tabby/,,Y,10/15/2025 11:27 AM,1.00,,PetSuppliesPlus OP,2.50 pound,No,,0,No,,,,,457
  Receiving,Avg. LOS: 21,5,A0058914274,Silky,Cat,Domestic Longhair,3m 2d,Grey/Orange,N,N,Seized/Abandoned,F,Hold - Surgery,Receiving,,941010004485204,Cat,,7/14/2025 12:00:00 AM,Tortoiseshell/,,N,7/15/2025 3:20 PM,92.90,,Receiving,2.60 pound,No,,0,No,,,,,457
  Receiving,Avg. LOS: 21,5,A0059297979,Smokey,Cat,Domestic Shorthair,4y 1m 12d,Brown/White,N,N,Clinic/Outreach,F,Clinic Animal,Receiving,,,Cat,Mix,9/4/2021 12:00:00 AM,Tabby/,,N,10/16/2025 8:08 AM,0.20,,Receiving,,No,,0,No,,,,,457
  Receiving,Avg. LOS: 21,5,A0059554814,,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",N/A,Brindle/,,N,Clinic/Medical Treatment,F,Clinic Animal,Receiving,,,Dog,Mix,,,,N,10/7/2025 10:14 AM,9.10,,Receiving,,No,,0,No,,,,,457
  Receiving,Avg. LOS: 21,5,A0059563436,Luna,Dog,Australian Cattle Dog,3y 8d,Black/White,N,N,Clinic/Case Assistance,F,Clinic Animal,Receiving,,,Dog,Mix,10/8/2022 12:00:00 AM,,,N,10/16/2025 8:05 AM,0.20,,Receiving,,No,,1,No,,,,,457
  Receiving,Avg. LOS: 21,5,A0059563449,Brie,Dog,Australian Cattle Dog,1y 8d,Black/White,N,N,Clinic/Case Assistance,F,Clinic Animal,Receiving,,,Dog,Mix,10/8/2024 12:00:00 AM,,,N,10/16/2025 8:05 AM,0.20,,Receiving,,No,,1,No,,,,,457
  Released,Avg. LOS: 80,1,A0058986010,Iommi,Dog,"Chihuahua, Long Coat",17y 2m 20d,Black/Tan,N,Y,Owner/Guardian Surrender/DOA DOA,F,Unavailable,Released,,,Dog,Mix,7/26/2008 12:00:00 AM,,,Y,7/28/2025 10:01 AM,80.10,,,,No,,0,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0057949778,Blossom,Other,Guinea Pig,N/A,Black/White,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,F,Available,Small Animals & Exotics,,,Rodent,,,Tricolor/,,N,10/9/2025 9:22 AM,7.10,,Mammal 1,2.25 pound,No,,1,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0057949787,Bubbles,Other,Guinea Pig,N/A,White/Black,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,F,Available,Small Animals & Exotics,,,Rodent,,,Tricolor/,,N,10/9/2025 9:22 AM,7.10,,Mammal 1,2.25 pound,No,,1,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0057949792,Buttercup,Other,Guinea Pig,N/A,White/Brown,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,F,Available,Small Animals & Exotics,,,Rodent,,,Agouti/,,N,10/9/2025 9:22 AM,7.10,,Mammal 1,2.25 pound,No,,1,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0059541142,Panko,Other,Guinea Pig,N/A,Buff/,N,N,Stray/Abandoned/Dumped Off at SPCA,F,Available,Small Animals & Exotics,,,Rodent,,,,,N,10/4/2025 10:02 AM,12.10,,Mammal 2,1.60 pound,No,,2,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0059541144,Aleia,Other,Guinea Pig,N/A,Brown/White,N,N,Stray/Abandoned/Dumped Off at SPCA,F,Available,Small Animals & Exotics,,,Rodent,,,Roan/,,N,10/4/2025 10:02 AM,12.10,,Mammal 2,1.60 pound,No,,3,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0058058096,Oat,Other,Rat - Domestic,7m 2d,White/,N,N,Owner/Guardian Surrender/Born in Foster,M,Available,Small Animals & Exotics,,,Rodent,,3/14/2025 12:00:00 AM,,,Y,3/14/2025 3:08 PM,215.90,,Mammal 3,1.00 pound,No,,3,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0058058111,Almond,Other,Rat - Domestic,7m 2d,White/,N,N,Owner/Guardian Surrender/Born in Foster,M,Available,Small Animals & Exotics,,,Rodent,,3/14/2025 12:00:00 AM,,,Y,3/14/2025 3:08 PM,215.90,,Mammal 3,1.00 pound,No,,3,No,,,,,457
  Small Animals & Exotics,Avg. LOS: 61,13,A0058955497,Roberta,Other,Guinea Pig,N/A,White/Black,N,Y,Return/Owned 30 Days or Less - OTC!,F,Available,Small Animals & Exotics,Guinea Pig 3,,Rodent,,,,,Y,10/13/2025 10:48 AM,3.10,,Mammal 4,1.25 pound,No,,2,No,,,,,457
